0.0524,-0.35962,1.40943,0.04311,-0.08699,1.41846,0.03375,0.17552,1.4136,0.03088,0.31172,1.4188,-0.12966,0.03382,1.37658,-0.13237,-0.18674,1.32674,-0.08404,-0.37194,1.20795,-0.09448,-0.40553,1.16535,0.19504,0.04811,1.37696,0.22176,-0.17007,1.32341,0.14853,-0.32213,1.17204,0.1161,-0.34794,1.11799,-0.07776,-0.48099,1.13305,-0.11695,-0.42118,1.18488,0.08768,-0.37627,1.04755,0.141,-0.35573,1.07138,0.03611,0.1113,1.41701,
0.05229,-0.35959,1.40934,0.04307,-0.08699,1.41839,0.03377,0.17552,1.41352,0.03095,0.31169,1.41855,-0.12954,0.03395,1.37662,-0.1324,-0.18662,1.32689,-0.04204,-0.32433,1.17097,-0.0229,-0.34859,1.12343,0.19502,0.04803,1.37684,0.22183,-0.17017,1.3235,0.14834,-0.3219,1.17191,0.11588,-0.34849,1.11671,0.02828,-0.3829,1.05382,-0.0593,-0.37449,1.0993,0.08509,-0.37704,1.04936,0.15224,-0.35822,1.08788,0.03611,0.11129,1.41693,
0.05255,-0.35966,1.40933,0.04316,-0.08703,1.41833,0.0338,0.17549,1.41342,0.03102,0.31177,1.41869,-0.12952,0.03384,1.37657,-0.13242,-0.18675,1.32697,-0.08401,-0.37179,1.20795,-0.09389,-0.40542,1.16476,0.19502,0.04798,1.37674,0.22178,-0.17025,1.32351,0.14814,-0.32173,1.17172,0.11585,-0.3485,1.11645,-0.0774,-0.47936,1.12928,-0.11719,-0.41923,1.18546,0.08516,-0.3768,1.04939,0.14312,-0.35575,1.07407,0.03616,0.11126,1.41684,
0.05257,-0.35974,1.40917,0.04319,-0.08707,1.41822,0.03387,0.17548,1.41332,0.03112,0.3118,1.41868,-0.12946,0.03386,1.37655,-0.13238,-0.18674,1.32697,-0.08413,-0.37177,1.20787,-0.09393,-0.40522,1.16494,0.19499,0.04789,1.37657,0.22183,-0.17035,1.3235,0.14813,-0.32169,1.1716,0.116,-0.34799,1.11697,-0.07765,-0.48034,1.13052,-0.11988,-0.41419,1.19455,0.08574,-0.37641,1.04857,0.15796,-0.35628,1.10677,0.03622,0.11124,1.41675,
0.05254,-0.35979,1.40886,0.04321,-0.08712,1.41803,0.03391,0.17545,1.41323,0.03114,0.31188,1.41867,-0.12942,0.03389,1.37655,-0.13224,-0.18669,1.32688,-0.04169,-0.32414,1.17084,-0.02326,-0.34802,1.12336,0.19501,0.04787,1.37652,0.22201,-0.17038,1.32361,0.14807,-0.32154,1.17165,0.1157,-0.348,1.11659,0.02484,-0.38402,1.05381,-0.05919,-0.374,1.0989,0.08297,-0.3767,1.04938,0.15201,-0.35558,1.08929,0.03625,0.11121,1.41663,
0.0527,-0.35985,1.40882,0.04329,-0.08719,1.41798,0.03396,0.17539,1.41318,0.0311,0.31162,1.41828,-0.12939,0.03387,1.37661,-0.13012,-0.18656,1.32578,-0.04122,-0.32527,1.16993,-0.02454,-0.34838,1.12282,0.19501,0.04783,1.37643,0.22235,-0.17045,1.32401,0.14796,-0.32119,1.17183,0.11552,-0.34848,1.11564,0.00489,-0.37395,1.05735,-0.0592,-0.37491,1.09874,0.08382,-0.37701,1.04998,0.14855,-0.35829,1.08053,0.03631,0.11114,1.41658,
0.05179,-0.35905,1.40822,0.04292,-0.08714,1.41779,0.03372,0.17501,1.41317,0.03085,0.31162,1.41855,-0.12845,0.03543,1.37805,-0.11814,-0.18261,1.31577,-0.08992,-0.36672,1.18859,-0.08727,-0.40408,1.15047,0.19482,0.04778,1.37632,0.22469,-0.17058,1.32648,0.15343,-0.3199,1.17133,0.11224,-0.35451,1.09517,-0.07241,-0.47011,1.11516,-0.11252,-0.42096,1.1809,0.08198,-0.39249,1.02917,0.15871,-0.35923,1.07754,0.03606,0.11089,1.41652,
0.04487,-0.35743,1.40574,0.04107,-0.08682,1.41721,0.03948,0.17385,1.41577,0.0298,0.31156,1.41931,-0.12824,0.03787,1.37845,-0.11447,-0.17985,1.31169,-0.09082,-0.36971,1.1929,-0.09083,-0.40956,1.1547,0.20069,0.04718,1.38194,0.29395,-0.16604,1.3673,0.18985,-0.18779,1.12878,0.16579,-0.17924,1.09962,-0.07531,-0.48332,1.13288,-0.10871,-0.45059,1.1686,0.10798,-0.17691,1.00127,0.11148,-0.21157,1.1176,0.03959,0.1101,1.41813,
0.04743,-0.35727,1.40822,0.04093,-0.0867,1.4172,0.03492,0.17396,1.41286,0.02921,0.31125,1.41915,-0.12783,0.03865,1.37551,-0.11416,-0.17924,1.30852,-0.08739,-0.36905,1.1903,-0.08721,-0.40671,1.15323,0.20356,0.05372,1.38568,0.23732,-0.13347,1.25585,0.16099,-0.04748,1.20816,0.12078,0.00654,1.19571,-0.07435,-0.47232,1.12649,-0.1113,-0.42414,1.18179,0.07227,0.04184,1.20132,0.09639,-0.03668,1.26073,0.03679,0.11021,1.41638,
0.04815,-0.359,1.41063,0.04078,-0.08751,1.41766,0.03379,0.17333,1.41189,0.02846,0.31102,1.41992,-0.12783,0.0389,1.37531,-0.11368,-0.17907,1.30853,-0.08629,-0.36909,1.19083,-0.0855,-0.40793,1.15361,0.20469,0.05165,1.38473,0.27835,-0.1556,1.33516,0.13752,-0.00836,1.23577,0.12661,-0.00302,1.25388,-0.07088,-0.47557,1.12237,-0.1102,-0.42568,1.18442,0.09465,0.03542,1.24287,0.17609,-0.0011,1.21274,0.03585,0.10952,1.41575,
0.04866,-0.35979,1.41204,0.0407,-0.0884,1.41854,0.03312,0.17261,1.41214,0.02787,0.31004,1.41988,-0.12825,0.03841,1.37657,-0.11357,-0.17895,1.30947,-0.08599,-0.36829,1.19064,-0.08727,-0.40692,1.15189,0.20481,0.05073,1.38488,0.27041,-0.15821,1.32932,0.1729,-0.03329,1.26277,0.12982,0.01825,1.23638,-0.07327,-0.47768,1.12177,-0.11104,-0.42463,1.18259,0.07944,0.06107,1.22877,0.07343,-0.01772,1.28389,0.03525,0.10877,1.41606,
0.04868,-0.35892,1.41399,0.0402,-0.08854,1.42024,0.03184,0.1717,1.41355,0.02699,0.30876,1.41943,-0.12828,0.03824,1.37709,-0.11431,-0.17873,1.31087,-0.08597,-0.36743,1.19113,-0.08857,-0.40391,1.15181,0.1934,0.0544,1.39479,0.28666,-0.1471,1.36633,0.24176,-0.01244,1.18806,0.24326,-0.02236,1.18216,-0.07621,-0.46916,1.11635,-0.11048,-0.42433,1.18057,0.25104,0.02132,1.12188,0.22789,0.02113,1.22925,0.0341,0.10806,1.41745,
