0.08452,-0.32634,1.49752,0.0813,-0.07566,1.48177,0.07865,0.1668,1.45322,0.08408,0.298,1.44025,-0.07523,0.05264,1.4407,-0.06728,-0.16316,1.37295,0.01263,-0.32362,1.24655,0.03333,-0.34619,1.2084,0.23757,0.04917,1.44269,0.26937,-0.14577,1.42183,0.22811,-0.33709,1.31836,0.23519,-0.36416,1.28372,0.06469,-0.36811,1.18437,0.06472,-0.33995,1.22569,0.23979,-0.40016,1.23599,0.21031,-0.34787,1.24762,0.07937,0.10729,1.46246,
0.08495,-0.32702,1.49645,0.08162,-0.07684,1.47823,0.07794,0.16546,1.44711,0.08185,0.29643,1.434,-0.07787,0.0527,1.43408,-0.06532,-0.16447,1.37008,-0.00282,-0.29221,1.28169,0.00374,-0.31418,1.25689,0.23729,0.04841,1.43915,0.26952,-0.1462,1.42008,0.2297,-0.33948,1.31577,0.23433,-0.36688,1.27963,0.06173,-0.35818,1.21849,0.02756,-0.30669,1.27442,0.24043,-0.40124,1.23932,0.21039,-0.34976,1.24557,0.07897,0.10598,1.45693,
0.08485,-0.32728,1.49577,0.08008,-0.07767,1.47534,0.07433,0.1641,1.44188,0.07798,0.29471,1.42835,-0.08175,0.05257,1.42846,-0.06411,-0.16487,1.36528,0.0049,-0.3085,1.26382,0.01771,-0.33147,1.23482,0.23486,0.04791,1.43603,0.26814,-0.14611,1.41821,0.20941,-0.30605,1.31409,0.20399,-0.33039,1.28208,0.06808,-0.3739,1.19204,0.05135,-0.33357,1.24675,0.21808,-0.36268,1.24332,0.15704,-0.31349,1.26808,0.07589,0.10476,1.45226,
0.08441,-0.32745,1.49536,0.07863,-0.07805,1.47395,0.07198,0.16358,1.4398,0.0751,0.29413,1.42613,-0.08402,0.05262,1.42662,-0.0697,-0.16647,1.36744,-0.00808,-0.29498,1.27826,-0.00214,-0.3173,1.25347,0.23295,0.04791,1.43472,0.26655,-0.14685,1.4163,0.1942,-0.30475,1.26998,0.17854,-0.311,1.26611,0.05817,-0.36242,1.21546,0.03513,-0.32693,1.267,0.13997,-0.33436,1.20167,0.15698,-0.31128,1.26993,0.07375,0.10428,1.45033,
0.08396,-0.32768,1.49464,0.07749,-0.07849,1.47298,0.07022,0.16297,1.43893,0.07317,0.29331,1.42411,-0.08559,0.05234,1.42605,-0.07149,-0.1675,1.36806,-0.00904,-0.29647,1.27957,-0.00262,-0.31617,1.25532,0.23147,0.04796,1.4339,0.26541,-0.14729,1.41513,0.22505,-0.34342,1.31039,0.23058,-0.37013,1.27249,0.05893,-0.36604,1.21654,0.03939,-0.32988,1.26115,0.23178,-0.40123,1.22905,0.20427,-0.34997,1.24272,0.07214,0.10371,1.44943,
0.08369,-0.32779,1.4943,0.07681,-0.07881,1.47216,0.06917,0.16241,1.4377,0.07212,0.29261,1.42209,-0.08684,0.05195,1.42546,-0.07248,-0.16853,1.36803,-0.02088,-0.32257,1.20769,-0.01385,-0.33687,1.21318,0.23071,0.048,1.43361,0.26433,-0.14796,1.41448,0.19311,-0.3065,1.26677,0.17101,-0.33638,1.22472,-0.01899,-0.37236,1.15103,0.00874,-0.33252,1.17435,0.13656,-0.36911,1.17178,0.13201,-0.3316,1.22314,0.07117,0.10321,1.4483,
0.08354,-0.32789,1.49414,0.07652,-0.07901,1.47181,0.06882,0.16211,1.43722,0.07169,0.29214,1.4208,-0.08738,0.05194,1.42496,-0.07287,-0.16902,1.36751,-0.0063,-0.2952,1.27637,0.00225,-0.31949,1.2512,0.23011,0.04806,1.43314,0.26417,-0.14765,1.41451,0.19549,-0.29416,1.29749,0.18176,-0.3189,1.26792,0.06306,-0.36638,1.21315,0.01985,-0.30415,1.28428,0.16169,-0.33306,1.22768,0.12982,-0.32814,1.24055,0.07083,0.10294,1.44785,
0.08336,-0.32805,1.49407,0.07637,-0.07916,1.47167,0.06869,0.16197,1.43707,0.07159,0.29196,1.42048,-0.08746,0.05186,1.42476,-0.06785,-0.1688,1.36566,0.00297,-0.30862,1.26355,0.0152,-0.33074,1.23511,0.22996,0.04809,1.43304,0.2642,-0.14724,1.41475,0.19284,-0.30774,1.2679,0.17168,-0.33667,1.22445,0.06685,-0.37175,1.19155,0.03781,-0.32898,1.26112,0.16635,-0.34763,1.1825,0.12831,-0.33568,1.21666,0.07071,0.1028,1.4477,
0.08338,-0.32813,1.49399,0.07629,-0.07922,1.47171,0.06844,0.16202,1.43753,0.07155,0.29212,1.42083,-0.08766,0.05174,1.42504,-0.07307,-0.17022,1.368,-0.02625,-0.32856,1.2085,-0.00421,-0.378,1.15603,0.22867,0.04753,1.43195,0.26411,-0.14759,1.41548,0.22971,-0.33961,1.30893,0.23301,-0.36893,1.27212,0.00984,-0.41681,1.1007,0.02149,-0.34936,1.12642,0.23684,-0.40035,1.23842,0.20896,-0.34975,1.24078,0.0705,0.10281,1.44802,
0.08206,-0.3281,1.49388,0.07481,-0.078,1.47355,0.06673,0.1654,1.44291,0.06868,0.29656,1.43,-0.08151,0.04989,1.44031,-0.07863,-0.16913,1.37224,-0.00509,-0.32139,1.24311,0.01208,-0.34423,1.2024,0.2271,0.04909,1.43525,0.26583,-0.14539,1.42153,0.21423,-0.28667,1.28646,0.20815,-0.29917,1.24563,0.03386,-0.35721,1.16752,0.05437,-0.34432,1.20726,0.21034,-0.36665,1.19172,0.18486,-0.29268,1.20269,0.0688,0.10559,1.45241,
