-0.08507,-0.33252,1.74084,-0.08628,-0.08119,1.76147,-0.08727,0.16292,1.77053,-0.08113,0.28822,1.77044,-0.22612,0.05971,1.75126,-0.22915,-0.12376,1.68841,-0.19104,-0.27837,1.57939,-0.17314,-0.33089,1.53135,0.06816,0.06029,1.77397,0.08902,-0.14461,1.7141,0.06428,-0.32577,1.5775,0.03927,-0.39611,1.50628,-0.16069,-0.37449,1.4683,-0.19989,-0.35706,1.54418,0.02752,-0.44626,1.45363,0.06954,-0.42589,1.49938,-0.08709,0.10286,1.77024,
-0.08504,-0.33257,1.74059,-0.08624,-0.08114,1.7615,-0.08715,0.16308,1.7708,-0.08055,0.28861,1.77137,-0.22612,0.05976,1.75149,-0.22882,-0.12386,1.68804,-0.19145,-0.27957,1.57828,-0.17292,-0.33107,1.53049,0.06835,0.06025,1.77427,0.08917,-0.14447,1.7143,0.06336,-0.32511,1.57719,0.03771,-0.39939,1.50338,-0.16313,-0.37535,1.4683,-0.19865,-0.35874,1.54357,0.02773,-0.45114,1.45626,0.07141,-0.42438,1.51071,-0.08701,0.10298,1.77044,
-0.08503,-0.3325,1.74036,-0.08612,-0.08109,1.76155,-0.08689,0.16317,1.77113,-0.0799,0.28919,1.77251,-0.22606,0.0598,1.75167,-0.22865,-0.12384,1.68781,-0.19111,-0.2809,1.57703,-0.17311,-0.32981,1.5315,0.06848,0.06024,1.77441,0.08917,-0.14451,1.71432,0.06534,-0.32604,1.57809,0.03795,-0.39744,1.50413,-0.15981,-0.37333,1.46867,-0.19807,-0.35939,1.54204,0.02617,-0.44627,1.45374,0.0722,-0.42018,1.51641,-0.08679,0.10306,1.77069,
-0.08489,-0.33254,1.74024,-0.08593,-0.08108,1.76162,-0.0865,0.1632,1.77148,-0.0795,0.28937,1.7732,-0.22596,0.05983,1.75166,-0.22854,-0.12385,1.68782,-0.19606,-0.26083,1.59281,-0.16613,-0.31822,1.56969,0.06855,0.06016,1.77423,0.08926,-0.1445,1.71424,0.06606,-0.32727,1.57964,0.03772,-0.39933,1.50395,-0.14156,-0.36109,1.48454,-0.22376,-0.35645,1.58482,0.02448,-0.45014,1.4545,0.0709,-0.42342,1.50955,-0.08646,0.10309,1.77095,
-0.08478,-0.33252,1.7401,-0.08581,-0.08105,1.76159,-0.08616,0.16324,1.77153,-0.07923,0.28941,1.77338,-0.22592,0.05975,1.75167,-0.22842,-0.12382,1.68777,-0.19065,-0.27797,1.57316,-0.1728,-0.32849,1.53238,0.06868,0.06031,1.77446,0.08933,-0.14453,1.71414,0.06623,-0.32667,1.57864,0.03851,-0.39747,1.50546,-0.15829,-0.3712,1.4707,-0.19604,-0.35937,1.53523,0.02656,-0.44606,1.45526,0.0715,-0.41879,1.51163,-0.08619,0.10313,1.77098,
-0.08487,-0.33243,1.73999,-0.0857,-0.08094,1.76161,-0.08595,0.1634,1.77172,-0.07885,0.28955,1.77367,-0.22574,0.05964,1.75177,-0.22829,-0.12372,1.68771,-0.19044,-0.27892,1.57608,-0.17207,-0.33012,1.53121,0.06891,0.06061,1.77498,0.08941,-0.14461,1.71433,0.06488,-0.32703,1.57948,0.03856,-0.39716,1.50613,-0.15916,-0.37431,1.46903,-0.1958,-0.31155,1.5146,0.02554,-0.44691,1.4557,0.07024,-0.42325,1.5045,-0.08599,0.10327,1.77113,
-0.08474,-0.33245,1.73993,-0.08565,-0.08095,1.76158,-0.08593,0.16338,1.77169,-0.07867,0.2896,1.77374,-0.22568,0.05975,1.75165,-0.22845,-0.12315,1.68798,-0.18935,-0.27875,1.57796,-0.17269,-0.33002,1.53126,0.06902,0.06046,1.77501,0.08949,-0.14483,1.71428,0.06602,-0.32723,1.57921,0.03844,-0.3993,1.50222,-0.15971,-0.37392,1.4681,-0.16861,-0.31563,1.50009,0.02584,-0.44999,1.45275,0.0695,-0.43137,1.4929,-0.08597,0.10325,1.77111,
-0.08461,-0.33269,1.7398,-0.08562,-0.08111,1.76158,-0.08596,0.16322,1.7718,-0.07896,0.28934,1.77375,-0.22579,0.05974,1.75158,-0.22868,-0.1231,1.68808,-0.19061,-0.27834,1.57995,-0.17276,-0.33106,1.53093,0.06868,0.05996,1.77444,0.09507,-0.14185,1.71586,0.06857,-0.28332,1.53701,0.03908,-0.35725,1.44535,-0.15902,-0.37423,1.46775,-0.16521,-0.31978,1.49671,0.01327,-0.4032,1.40914,0.07168,-0.38361,1.45221,-0.08598,0.1031,1.77119,
-0.0825,-0.33235,1.73942,-0.08506,-0.08115,1.76141,-0.08603,0.16311,1.77177,-0.08013,0.28891,1.77305,-0.22579,0.06016,1.75069,-0.22932,-0.12273,1.68658,-0.19323,-0.27754,1.58047,-0.17234,-0.33231,1.52899,0.06563,0.06139,1.77322,0.13877,-0.08213,1.71765,0.05673,-0.08819,1.50209,0.00797,-0.06984,1.44588,-0.15973,-0.37632,1.46714,-0.19954,-0.35648,1.54373,-0.0268,-0.03977,1.41211,-0.04825,-0.07418,1.45784,-0.08592,0.10302,1.77116,
-0.08214,-0.33463,1.73932,-0.08493,-0.08153,1.76126,-0.08628,0.1634,1.7715,-0.0812,0.28931,1.77201,-0.22594,0.06148,1.74958,-0.22909,-0.12308,1.68471,-0.19143,-0.27833,1.58013,-0.17171,-0.33248,1.52884,0.06867,0.06994,1.77332,0.12778,-0.10598,1.64417,-0.00537,-0.02304,1.55505,-0.00571,0.03755,1.54064,-0.15861,-0.37519,1.46786,-0.13884,-0.33307,1.54316,-0.03192,0.06819,1.53546,-0.06255,0.04356,1.5726,-0.08605,0.10311,1.77097,
